CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
974444110,4/20/2017,15:53:00,NA,NA,4/21/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,NA,NA,952658,142776,40.55851481,-74.11369524,"(40.558514814, -74.11369524)"
771468364,4/20/2017,15:40:00,4/20/2017,15:50:00,4/21/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,CHAIN STORE,NA,NA,993380,232164,40.80391599,-73.96702313,"(40.803915987, -73.967023133)"
815210220,4/20/2017,15:30:00,4/21/2017,3:30:00,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1021638,191288,40.69164739,-73.86518023,"(40.69164739, -73.865180229)"
498034814,4/20/2017,15:30:00,4/21/2017,8:00:00,4/21/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,NA,NA,1047965,186912,40.67948594,-73.77028673,"(40.679485937, -73.770286731)"
205325460,4/20/2017,14:40:00,NA,NA,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,DOCTOR/DENTIST OFFICE,NA,NA,1011506,241752,40.83019503,-73.90151162,"(40.830195025, -73.901511616)"
608446632,4/20/2017,14:30:00,4/20/2017,14:45:00,4/21/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,DEPARTMENT STORE,NA,NA,1016567,250354,40.85378792,-73.88318221,"(40.853787918, -73.883182209)"
792621107,4/20/2017,13:15:00,4/20/2017,16:00:00,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1017119,183909,40.67141166,-73.88151172,"(40.671411663, -73.881511724)"
854986708,4/20/2017,13:15:00,NA,NA,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,COMMERCIAL BUILDING,NA,NA,1000224,244388,40.83745769,-73.94227295,"(40.837457694, -73.942272947)"
513160077,4/20/2017,12:50:00,4/20/2017,13:00:00,4/21/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,COMMERCIAL BUILDING,NA,NA,996349,222907,40.77850445,-73.95631554,"(40.778504447, -73.956315535)"
439932329,4/20/2017,12:00:00,4/20/2017,12:05:00,4/21/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,FOOD SUPERMARKET,NA,NA,1010966,220215,40.77108352,-73.9035486,"(40.771083523, -73.903548598)"
275017989,4/20/2017,12:00:00,4/20/2017,12:30:00,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,FAST FOOD,NA,NA,1063735,207654,40.73628997,-73.71318592,"(40.736289972, -73.713185915)"
397223729,4/20/2017,11:30:00,4/21/2017,9:00:00,4/21/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,NA,STREET,NA,NA,995729,163603,40.61572963,-73.95865523,"(40.615729632, -73.958655231)"
785480753,4/20/2017,11:20:00,4/20/2017,11:30:00,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESTAURANT/DINER,NA,NA,996716,190329,40.68908535,-73.95505076,"(40.689085346, -73.955050763)"
776911335,4/20/2017,11:00:00,4/20/2017,11:40:00,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,PUBLIC SCHOOL,NA,NA,989250,165248,40.62025084,-73.98199072,"(40.62025084, -73.981990721)"
444790094,4/20/2017,9:30:00,4/20/2017,14:30:00,4/21/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,NA,STREET,NA,NA,1008752,247464,40.84588087,-73.91144235,"(40.845880871, -73.91144235)"
140383592,4/20/2017,8:00:00,4/21/2017,6:00:00,4/21/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,OPPOSITE OF,STREET,NA,NA,1032506,218251,40.76560152,-73.82579693,"(40.765601524, -73.825796934)"
426184748,4/20/2017,1:38:00,4/20/2017,1:40:00,4/21/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,RESIDENCE-HOUSE,NA,NA,1054603,157040,40.59744374,-73.74666603,"(40.597443744, -73.746666026)"
687242009,4/20/2017,1:00:00,4/20/2017,12:00:00,4/21/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,NA,STREET,NA,NA,1004328,185732,40.67645364,-73.92761664,"(40.676453636, -73.927616644)"
787409121,4/20/2017,0:30:00,4/20/2017,8:00:00,4/21/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1008796,192460,40.69490919,-73.9114842,"(40.69490919, -73.911484201)"
601249265,4/20/2017,23:20:00,4/20/2017,23:26:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,GAS STATION,NA,NA,1012477,246450,40.84308662,-73.89798313,"(40.843086618, -73.89798313)"
910699453,4/20/2017,22:05:00,4/20/2017,22:10:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,76,INSIDE,RESIDENCE - PUBLIC HOUSING,NA,RED HOOK WEST,982348,184973,40.67439291,-74.00685828,"(40.674392913, -74.006858284)"
913363890,4/20/2017,21:55:00,4/20/2017,22:05:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,CHAIN STORE,NA,NA,1023673,207553,40.73628205,-73.85774678,"(40.736282051, -73.857746782)"
459668190,4/20/2017,21:34:00,4/20/2017,21:36:00,4/20/2017,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,999141,231109,40.80101247,-73.94621627,"(40.801012471, -73.946216267)"
225359763,4/20/2017,21:30:00,4/20/2017,21:55:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,DEPARTMENT STORE,NA,NA,998954,233791,40.80837414,-73.94688582,"(40.808374136, -73.946885823)"
659407785,4/20/2017,21:30:00,4/20/2017,21:35:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DRUG STORE,NA,NA,996767,221152,40.77368685,-73.95480953,"(40.773686851, -73.95480953)"
562344282,4/20/2017,21:10:00,4/20/2017,21:11:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,FRONT OF,GROCERY/BODEGA,NA,NA,1015285,250162,40.85326554,-73.88781726,"(40.853265535, -73.887817256)"
474163430,4/20/2017,20:35:00,4/20/2017,20:36:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DEPARTMENT STORE,NA,NA,989923,224005,40.78152463,-73.97951699,"(40.781524626, -73.979516994)"
532777145,4/20/2017,20:30:00,4/20/2017,20:35:00,4/20/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,RESIDENCE-HOUSE,NA,NA,984874,170544,40.63478864,-73.99775321,"(40.634788637, -73.997753214)"
333686693,4/20/2017,20:11:00,4/20/2017,21:28:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,DEPARTMENT STORE,NA,NA,1018767,207199,40.73533092,-73.87545147,"(40.735330916, -73.875451472)"
290946631,4/20/2017,20:00:00,4/20/2017,20:00:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,CLOTHING/BOUTIQUE,NA,NA,985280,203781,40.72601663,-73.99628535,"(40.72601663, -73.996285351)"
794357890,4/20/2017,19:55:00,4/20/2017,20:00:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,COMMERCIAL BUILDING,NA,NA,996986,232141,40.8038484,-73.95399801,"(40.803848397, -73.953998008)"
137592968,4/20/2017,19:45:00,4/20/2017,21:00:00,4/20/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,COMMERCIAL BUILDING,FLUSHING MEADOWS CORONA PARK,NA,1027350,214375,40.75498955,-73.84443494,"(40.754989552, -73.844434938)"
364394134,4/20/2017,19:41:00,4/20/2017,19:58:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,CHAIN STORE,NA,NA,999240,169262,40.63125716,-73.9459964,"(40.63125716, -73.945996398)"
669700571,4/20/2017,19:00:00,4/20/2017,19:05:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,TELECOMM. STORE,NA,NA,1041342,189494,40.68661811,-73.79414298,"(40.686618114, -73.794142978)"
760154453,4/20/2017,19:00:00,4/20/2017,21:45:00,4/20/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,FRONT OF,STREET,NA,NA,990413,189522,40.68687695,-73.97777925,"(40.686876948, -73.97777925)"
963351920,4/20/2017,18:40:00,4/20/2017,18:55:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,CHAIN STORE,NA,NA,988110,156875,40.59726924,-73.98610195,"(40.597269238, -73.98610195)"
486910705,4/20/2017,18:40:00,4/20/2017,18:50:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,DRUG STORE,NA,NA,994452,201211,40.71895678,-73.96319795,"(40.718956779, -73.96319795)"
377865468,4/20/2017,18:39:00,4/20/2017,19:06:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,DRUG STORE,NA,NA,1007380,189081,40.68563843,-73.91660215,"(40.685638429, -73.916602147)"
548566678,4/20/2017,18:25:00,NA,NA,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,GROCERY/BODEGA,NA,NA,1020798,254601,40.86542815,-73.86786489,"(40.865428146, -73.867864886)"
496746936,4/20/2017,18:22:00,4/20/2017,18:55:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,NA,NA,1009690,257590,40.87367104,-73.90801365,"(40.873671035, -73.908013649)"
711527026,4/20/2017,18:20:00,4/20/2017,18:25:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,GROCERY/BODEGA,NA,NA,1031631,216161,40.75986976,-73.82897041,"(40.759869755, -73.828970412)"
107551123,4/20/2017,18:15:00,4/20/2017,18:25:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,CHAIN STORE,NA,NA,990232,225692,40.78615479,-73.97839973,"(40.786154789, -73.978399734)"
216380276,4/20/2017,18:15:00,4/20/2017,18:20:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,CHAIN STORE,NA,NA,1003713,216924,40.76206953,-73.92974364,"(40.762069525, -73.92974364)"
875394086,4/20/2017,18:15:00,4/20/2017,18:33:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,COMMERCIAL BUILDING,NA,NA,1007393,245220,40.83972542,-73.91636201,"(40.839725416, -73.916362009)"
682819553,4/20/2017,18:00:00,4/20/2017,18:10:00,4/20/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,NA,STREET,NA,NA,1015544,251827,40.85783455,-73.88687326,"(40.857834546, -73.88687326)"
825582640,4/20/2017,18:00:00,4/20/2017,18:32:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,CHAIN STORE,NA,NA,1022678,243888,40.83601618,-73.8611293,"(40.836016182, -73.8611293)"
353781182,4/20/2017,18:00:00,4/20/2017,20:15:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,FRONT OF,RESIDENCE - APT. HOUSE,NA,NA,985412,188803,40.68490553,-73.9958117,"(40.684905526, -73.995811696)"
551640363,4/20/2017,18:00:00,NA,NA,4/20/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,NA,STREET,NA,NA,1019020,239628,40.82433887,-73.87437074,"(40.824338872, -73.874370739)"
385160754,4/20/2017,17:50:00,4/20/2017,18:00:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,DEPARTMENT STORE,NA,NA,996126,190239,40.68883913,-73.95717838,"(40.688839128, -73.95717838)"
590278284,4/20/2017,17:46:00,NA,NA,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,CHAIN STORE,NA,NA,953819,147249,40.57079639,-74.10953715,"(40.570796386, -74.109537148)"
586954369,4/20/2017,17:45:00,4/20/2017,17:49:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DRUG STORE,NA,NA,989172,222264,40.77674649,-73.98223003,"(40.77674649, -73.982230032)"
532289532,4/20/2017,17:30:00,4/20/2017,17:39:00,4/20/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DEPARTMENT STORE,NA,NA,990503,215519,40.75823237,-73.97743059,"(40.758232371, -73.977430585)"
756900423,4/20/2017,17:30:00,4/20/2017,17:35:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DEPARTMENT STORE,NA,NA,988175,190975,40.69086638,-73.98584806,"(40.690866375, -73.985848057)"
121876485,4/20/2017,17:27:00,NA,NA,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DEPARTMENT STORE,NA,NA,981309,197980,40.71009385,-74.01060963,"(40.710093847, -74.01060963)"
989222112,4/20/2017,17:20:00,4/20/2017,17:25:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,CLOTHING/BOUTIQUE,NA,NA,987721,202253,40.72182202,-73.98747935,"(40.721822019, -73.987479351)"
122670660,4/20/2017,17:15:00,4/20/2017,17:24:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,FOOD SUPERMARKET,NA,NA,952296,145206,40.56518339,-74.11500949,"(40.565183394, -74.115009492)"
409554098,4/20/2017,17:05:00,4/20/2017,17:07:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,CHAIN STORE,NA,NA,1010520,259397,40.87862826,-73.90500539,"(40.878628259, -73.905005391)"
671467642,4/20/2017,17:00:00,4/20/2017,17:05:00,4/20/2017,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,RESTAURANT/DINER,NA,NA,993565,232363,40.80446199,-73.96635462,"(40.804461994, -73.966354622)"
478894043,4/20/2017,17:00:00,4/20/2017,17:05:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,SMALL MERCHANT,NA,NA,1000112,196069,40.70483488,-73.94279174,"(40.704834876, -73.94279174)"
727104764,4/20/2017,16:43:00,NA,NA,4/20/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,NA,STREET,NA,NA,1043685,184317,40.67239304,-73.78574044,"(40.672393039, -73.785740438)"
955869221,4/20/2017,16:42:00,4/20/2017,16:42:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,CHAIN STORE,NA,NA,1015628,186760,40.67924242,-73.88687336,"(40.679242421, -73.886873363)"
833531479,4/20/2017,16:25:00,4/20/2017,16:51:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,CHAIN STORE,NA,NA,995410,177999,40.655244,-73.95978043,"(40.655244, -73.959780431)"
453979219,4/20/2017,16:15:00,4/20/2017,16:25:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,INSIDE,CLOTHING/BOUTIQUE,NA,NA,1027934,192598,40.6952142,-73.84246839,"(40.695214196, -73.842468389)"
466976267,4/20/2017,15:50:00,4/20/2017,16:10:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,FAST FOOD,NA,NA,987420,191372,40.69195635,-73.98857037,"(40.691956351, -73.98857037)"
733327352,4/20/2017,15:45:00,4/20/2017,15:47:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,CHAIN STORE,NA,NA,1024498,242145,40.83122405,-73.8545626,"(40.831224048, -73.854562604)"
495812783,4/20/2017,15:10:00,4/20/2017,15:36:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,CHAIN STORE,NA,NA,942825,166367,40.62322682,-74.14922697,"(40.623226819, -74.149226973)"
510230071,4/20/2017,15:05:00,NA,NA,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,CHAIN STORE,NA,NA,995118,155709,40.59406298,-73.96086869,"(40.59406298, -73.960868693)"
121044581,4/20/2017,15:02:00,4/20/2017,15:03:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,DEPARTMENT STORE,NA,NA,1030234,215251,40.75737942,-73.83401937,"(40.757379417, -73.834019371)"
746500148,4/20/2017,15:00:00,4/20/2017,15:40:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,BOOK/CARD,NA,NA,993946,233055,40.80636094,-73.96497741,"(40.806360935, -73.964977409)"
155876095,4/20/2017,15:00:00,4/20/2017,15:25:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,DEPARTMENT STORE,NA,NA,1022678,243888,40.83601618,-73.8611293,"(40.836016182, -73.8611293)"
413375330,4/20/2017,15:00:00,4/20/2017,15:35:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,BEAUTY & NAIL SALON,NA,NA,975765,166862,40.62467828,-74.03056766,"(40.62467828, -74.03056766)"
325718327,4/20/2017,15:00:00,4/20/2017,15:45:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,88,INSIDE,RESIDENCE - PUBLIC HOUSING,NA,WHITMAN,991148,192533,40.69514091,-73.97512595,"(40.695140908, -73.975125947)"
361860481,4/20/2017,14:50:00,4/20/2017,15:00:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DEPARTMENT STORE,NA,NA,988474,190818,40.69043531,-73.98476997,"(40.690435308, -73.984769974)"
352344858,4/20/2017,14:50:00,4/20/2017,15:02:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,FOOD SUPERMARKET,NA,NA,999104,198464,40.71141033,-73.94642202,"(40.711410334, -73.946422024)"
207623192,4/20/2017,14:47:00,4/20/2017,15:52:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,DEPARTMENT STORE,NA,NA,937064,147884,40.57246599,-74.16985071,"(40.572465993, -74.169850708)"
246057950,4/20/2017,14:42:00,4/20/2017,14:45:00,4/20/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,STREET,NA,NA,1010785,174782,40.64638132,-73.9043811,"(40.646381315, -73.904381104)"
540238153,4/20/2017,14:40:00,4/20/2017,14:45:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,VARIETY STORE,NA,NA,1013973,247559,40.84612559,-73.89257136,"(40.846125588, -73.892571361)"
260513263,4/20/2017,14:30:00,4/20/2017,15:00:00,4/20/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,DEPARTMENT STORE,NA,NA,987004,191535,40.69240389,-73.99007041,"(40.692403887, -73.990070406)"
369301586,4/20/2017,14:25:00,4/20/2017,14:45:00,4/20/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,CLOTHING/BOUTIQUE,NA,NA,1012887,253829,40.86333845,-73.89646979,"(40.863338448, -73.896469785)"
