MeterType,MeterNo,the_geom,POINT_X,POINT_Y,Status
Strada,3493050,POINT (-73.99453943853167 40.640186938878855),985765.46743,172513.788881,Active
Strada,3493095,POINT (-73.99896792032372 40.628533009750186),984536.482683,168267.903344,Active
Strada,3493094,POINT (-73.99910780581043 40.629110788809236),984497.651396,168478.403251,Active
Strada,3493093,POINT (-73.99956940432882 40.62938607759721),984369.522387,168578.697341,Active
Strada,3493070,POINT (-73.99483375603985 40.63251149411713),985683.950532,169717.412256,Active
Strada,3493053,POINT (-73.99464537607979 40.63923183316844),985736.087895,172165.816151,Active
Strada,3493052,POINT (-73.99462279644031 40.63932952307388),985742.352318,172201.407616,Active
Strada,3493092,POINT (-73.99522124781173 40.63593493687196),985576.329685,170964.658449,Active
Strada,3313045,POINT (-73.96026005761247 40.61766206115613),995282.732844,164309.829895,Active
Strada,3313020,POINT (-73.96356336900504 40.618065974788855),994365.595571,164456.587475,Planned
Strada,3313018,POINT (-73.96235311026967 40.61781363982099),994701.629019,164364.797305,Active
Strada,3313017,POINT (-73.96132555318633 40.617928130412935),994986.883698,164406.633507,Active
Strada,3313016,POINT (-73.96073246585301 40.61799229767094),995151.527398,164430.084576,Active
Strada,3313015,POINT (-73.95912760175345 40.61816996482142),995597.042583,164495.017189,Active
Strada,3313014,POINT (-73.95855558144282 40.61823162308789),995755.836885,164517.555529,Active
Strada,3313013,POINT (-73.95785104659649 40.61831104950115),995951.416546,164546.585983,Active
Strada,3313012,POINT (-73.9567553142579 40.61843288460824),996255.592447,164591.121983,Active
Strada,3313011,POINT (-73.955863619556 40.61852757405513),996503.127385,164625.743305,Active
Strada,3313009,POINT (-73.95541587778968 40.61845676983464),996627.442425,164600.010417,Active
Strada,3313008,POINT (-73.95591987692953 40.61840190726379),996487.532272,164579.95173,Active
Strada,3313007,POINT (-73.95640710524967 40.61834627608523),996352.277949,164559.616141,Active
Strada,3313006,POINT (-73.95764274149718 40.61821143477896),996009.263871,164510.32162,Active
Strada,3313005,POINT (-73.95842362428264 40.618125085260296),995792.48937,164478.758363,Active
Strada,3313004,POINT (-73.96040861722587 40.61790363568535),995241.449462,164397.823157,Active
Strada,3313003,POINT (-73.96134898664576 40.61780107841996),994980.398475,164360.342261,Active
Strada,3313002,POINT (-73.96241658955849 40.61768584788199),994684.025708,164318.231781,Active
Strada,3463039,POINT (-74.0114487677552 40.61247433738067),981071.308511,162417.511501,Active
Strada,3463043,POINT (-74.0085266992575 40.61070660334445),981882.543109,161773.387461,Active
Strada,3463046,POINT (-74.00908068208479 40.61125130155193),981728.749125,161971.850647,Active
Strada,3463045,POINT (-74.00837510689294 40.61082491147195),981924.637185,161816.486128,Active
Strada,3463044,POINT (-74.00784671250857 40.61050542938569),982071.336366,161700.076912,Inactive
Strada,3463049,POINT (-74.0111715652069 40.61251445045508),981148.274236,162432.115803,Active
Strada,3463048,POINT (-74.0107006469412 40.612230154800265),981279.009539,162328.523162,Active
Strada,3463047,POINT (-74.01018116317944 40.61191554277228),981423.228739,162213.884612,Active
Strada,3463042,POINT (-74.00896536223901 40.61097210758385),981760.757263,161870.129722,Active
Strada,3463041,POINT (-74.0100104148518 40.61160634219558),981470.623657,162101.229325,Active
Strada,3463040,POINT (-74.01066968624487 40.61200100835482),981287.59548,162245.038093,Active
Strada,3463027,POINT (-74.00478013629177 40.62327493242564),982923.034466,166352.280534,Active
Strada,3463026,POINT (-74.00479327013653 40.62338834518639),982919.390773,166393.600006,Active
Strada,3463033,POINT (-74.00549672600071 40.621989070105705),982724.079812,165883.818545,Active
Strada,3463032,POINT (-74.00549089321393 40.62188320071852),982725.696606,165845.247428,Active
Strada,3463021,POINT (-74.00577566516668 40.62178845203052),982646.640006,165810.733061,Active
Strada,3463020,POINT (-74.00639672775128 40.621197629195706),982474.213513,165595.492678,Active
Strada,3463019,POINT (-74.00688377016046 40.620730280522444),982338.992983,165425.235472,Active
Strada,3463038,POINT (-74.00722454159875 40.62009337104925),982244.37211,165193.200175,Active
Strada,3463018,POINT (-74.00764439840012 40.61999858933365),982127.811319,165158.678591,Active
Strada,3463017,POINT (-74.00820402414267 40.619463034640695),981972.433349,164963.575963,Active
Strada,3463016,POINT (-74.00880648882558 40.61888370952045),981805.158421,164752.528813,Active
Strada,3463015,POINT (-74.00934561318907 40.618363027375985),981655.467448,164562.846121,Active
Strada,3463014,POINT (-74.00994941661237 40.61778069825613),981487.815224,164350.706782,Active
Strada,3463013,POINT (-74.01056239798376 40.61719332487143),981317.611824,164136.73116,Active
Strada,3463012,POINT (-74.01070499335371 40.617249958936576),981278.026273,164157.369242,Active
Strada,3463011,POINT (-74.01029304338253 40.61764719372773),981392.410887,164302.078598,Active
Strada,3463010,POINT (-74.00955700201531 40.6183531835153),981596.781213,164559.266076,Active
Strada,3463009,POINT (-74.00913925416695 40.618754500268956),981712.771795,164705.463946,Active
Strada,3463008,POINT (-74.00835906243142 40.61950517143343),981929.393737,164978.931575,Active
Strada,3463007,POINT (-74.00798919989886 40.619859730847345),982032.085133,165108.097327,Active
Strada,3463037,POINT (-74.00782642092851 40.620458277459),982077.29436,165326.159555,Active
Strada,3463036,POINT (-74.00771152469638 40.62056234936215),982109.19423,165364.072865,Active
Strada,3463006,POINT (-74.00719605242895 40.62062409814922),982252.296963,165386.5574,Active
Strada,3463005,POINT (-74.00671013451705 40.62109135533165),982387.206142,165556.780813,Active
Strada,3463004,POINT (-74.00603852422738 40.62173512141917),982573.667383,165791.308231,Active
Strada,3463035,POINT (-74.00596600240152 40.622170925687534),982593.810715,165950.081864,Active
Strada,3463034,POINT (-74.0057973249753 40.62217409424292),982640.636409,165951.233108,Active
Strada,3463003,POINT (-74.0054977075704 40.622255202610916),982723.813408,165980.777668,Active
Strada,3463029,POINT (-74.00526243997942 40.62265786773142),982789.133487,166127.47521,Active
Strada,3463028,POINT (-74.0053057577971 40.62278697152028),982777.111202,166174.511861,Active
Strada,3463002,POINT (-74.00481004363088 40.62292047293421),982914.7251,166223.142013,Active
Strada,3463001,POINT (-74.00435076499222 40.62335926067512),983042.229438,166382.997336,Active
Strada,3283009,POINT (-73.95914337145513 40.71644901793024),995575.964213,200300.853057,Active
Strada,3283008,POINT (-73.95906777090829 40.71665195887854),995596.887071,200374.800416,Active
Strada,3283010,POINT (-73.95997764833936 40.71580035104258),995344.800305,200064.417178,Active
Strada,3283017,POINT (-73.96101578564162 40.706612912004296),995058.502649,196717.025579,Retired
Strada,3283022,POINT (-73.95847391603586 40.70433543532425),995763.637722,195887.596464,Active
Strada,3283031,POINT (-73.95601594932396 40.70228053682119),996445.516279,195139.268236,Active
Strada,3283030,POINT (-73.95602019092883 40.7021394075087),996444.366019,195087.850032,Active
Strada,3283029,POINT (-73.95669611871931 40.702743379587865),996256.84146,195307.801691,Active
Strada,3283028,POINT (-73.95664822236792 40.70284546879841),996270.103244,195345.002404,Active
Strada,3283027,POINT (-73.95729236975532 40.703277274500955),996091.424468,195502.234373,Active
Strada,3283026,POINT (-73.95726027853583 40.703391104391415),996100.302075,195543.71034,Active
Strada,3283001,POINT (-73.95687899027749 40.71868741764491),996203.277263,201116.671307,Active
Strada,3283002,POINT (-73.95740359107421 40.71819862609123),996057.942908,200938.518448,Active
Strada,3283005,POINT (-73.95808368804627 40.717563539734826),995869.527274,200707.046142,Active
Strada,3283006,POINT (-73.95868483604808 40.7170031201276),995702.980691,200502.789005,Active
Strada,3283003,POINT (-73.95729633264251 40.71817110188976),996087.680381,200928.505017,Active
Strada,3283004,POINT (-73.95797892603065 40.71753287429524),995898.573476,200695.8877,Active
Strada,3283007,POINT (-73.95850750296643 40.717042018726175),995752.132496,200516.984186,Active
Strada,3283058,POINT (-73.96230648436143 40.70961716637097),994700.181187,197811.409217,Active
Strada,3283023,POINT (-73.95844248144348 40.70445374671114),995772.332915,195930.704973,Active
Strada,3283025,POINT (-73.95792746084207 40.70384705327413),995915.23486,195709.736583,Active
Strada,3283024,POINT (-73.9579533107323 40.7040123984751),995908.03868,195769.973339,Active
Strada,3283016,POINT (-73.96107741723227 40.70681356589858),995041.382605,196790.122218,Active
Strada,3283051,POINT (-73.95966674849879 40.70913870189109),995432.103936,197637.416127,Inactive
Strada,3283056,POINT (-73.95779854437313 40.71083579259833),995949.752179,198255.961478,Active
Strada,3283055,POINT (-73.95738443568571 40.71150872059877),996064.43863,198501.185068,Active
Strada,3283054,POINT (-73.95731409960759 40.711574368795034),996083.926451,198525.112186,Active
Strada,3283047,POINT (-73.95700520557322 40.71254045688453),996169.389207,198877.129198,Active
Strada,3283046,POINT (-73.95739566783966 40.711919281146855),996061.251956,198650.763181,Active
Strada,3283043,POINT (-73.95780325629967 40.71127574612808),995948.368652,198416.249215,Active
Strada,3283042,POINT (-73.95820355946474 40.71064081675471),995837.501419,198184.872053,Active
Strada,3283048,POINT (-73.95690711040649 40.71250546418072),996196.590268,198864.39366,Active
Strada,3283045,POINT (-73.95724350990596 40.71197799927221),996103.424444,198672.176524,Active
Strada,3283044,POINT (-73.95770607719444 40.711246604153075),995975.31512,198405.644905,Active
Strada,3283041,POINT (-73.95807204967679 40.7106619354405),995873.957055,198192.583652,Active
Strada,3283040,POINT (-73.95861757694534 40.709801148881525),995722.865166,197878.901208,Active
Strada,3283039,POINT (-73.95858982853413 40.7094148745878),995730.624665,197738.173471,Active
Strada,3283038,POINT (-73.95893211438845 40.709299137453314),995635.748542,197695.962269,Active
Strada,3283037,POINT (-73.95945474501552 40.70868721738822),995490.956509,197472.953857,Active
Strada,3283036,POINT (-73.95830760123343 40.70848915892426),995809.030348,197400.944487,Active
Strada,3283035,POINT (-73.95877071310612 40.7086483262855),995680.607376,197458.873177,Active
Strada,3283034,POINT (-73.9602187454928 40.70906081876149),995279.079636,197608.970974,Active
Strada,3283033,POINT (-73.96041306368802 40.70921147101974),995225.18145,197663.833725,Active
Strada,3283032,POINT (-73.96081146267049 40.708668395609735),995114.816841,197465.925328,Active
Strada,3283021,POINT (-73.95966076278391 40.705538978710145),995434.367383,196325.929576,Active
Strada,3283019,POINT (-73.96033799340988 40.70615090359819),995246.498992,196548.786414,Active
Strada,3283020,POINT (-73.95976918350998 40.705492803303436),995404.314622,196309.092668,Active
Strada,3283018,POINT (-73.9605031811721 40.70615460656824),995200.699215,196550.114824,Active
Strada,3283053,POINT (-73.96139867037994 40.70749304144459),994952.20529,197037.636158,Active
Strada,3283052,POINT (-73.96180650201553 40.70764045700704),994839.1107,197091.294516,Active
Strada,3283015,POINT (-73.96118334236861 40.70790310149255),995011.838701,197187.059744,Active
Strada,3283014,POINT (-73.96103510491862 40.70866542329832),995052.813684,197464.814766,Active
Strada,3283013,POINT (-73.96271757542266 40.710002324539715),994586.150248,197951.685183,Active
Strada,3283012,POINT (-73.96350403744465 40.71042926838027),994368.047337,198107.141893,Inactive
Strada,3283011,POINT (-73.96286133689135 40.71018012287396),994546.266469,198016.445552,Active
Strada,3283050,POINT (-73.95864256704816 40.708759042290055),995716.116163,197499.227099,Inactive
Strada,3283049,POINT (-73.95741035683592 40.708320119679406),996057.817252,197339.478074,Active
Strada,3623028,POINT (-73.86504642961836 40.6787195308834),1021681.96745,186581.075707,Active
Strada,3623025,POINT (-73.86548035780031 40.67922699323259),1021561.3253,186765.7735,Active
Strada,3623015,POINT (-73.86472819419104 40.679039305769074),1021770.05618,186697.714909,Active
Strada,3623014,POINT (-73.86365582676643 40.67931013170283),1022067.34266,186796.845616,Active
Strada,3623005,POINT (-73.86464169412073 40.678942419334916),1021794.10305,186662.453497,Active
Strada,3623004,POINT (-73.86578949624626 40.67882756317303),1021475.80349,186620.118279,Active
Strada,3623003,POINT (-73.86651774503441 40.67872422157828),1021273.86754,186582.159366,Active
Strada,3623002,POINT (-73.86738686658684 40.67859822236423),1021032.86966,186535.888133,Active
Strada,3623001,POINT (-73.86831711883235 40.67846548947459),1020774.91874,186487.140527,Active
Strada,3503004,POINT (-73.97009191708082 40.646749096267804),992549.561801,174905.931406,Active
Strada,3503003,POINT (-73.96970163402015 40.64690427131002),992657.846689,174962.503143,Active
Strada,3503002,POINT (-73.9691026000316 40.647139003916784),992824.049441,175048.080728,Active
Strada,3503001,POINT (-73.96801057489675 40.64756748782252),993127.030134,175204.297935,Active
Strada,3503024,POINT (-73.9696471918237 40.64679164539051),992672.968706,174921.475666,Active
Strada,3503023,POINT (-73.97034207516036 40.646520687950414),992480.170536,174822.692399,Active
Strada,3503022,POINT (-73.97054360491924 40.64575417292922),992424.339282,174543.411134,Active
Strada,3503015,POINT (-73.98097700624953 40.642073015028316),989529.294548,173201.463686,Active
Strada,3503040,POINT (-73.98032028927392 40.64225737389697),989711.5327,173268.670901,Active
Strada,3503014,POINT (-73.98094145527888 40.642247426035034),989539.14689,173265.008507,Active
Strada,3503025,POINT (-73.97153263450119 40.64747758463749),992149.673165,175171.206466,Active
Strada,3503041,POINT (-73.97870323918305 40.64291092961884),990160.240136,173506.884007,Active
Strada,3503026,POINT (-73.9712635005413 40.64737254524107),992224.370194,175132.96212,Active
Strada,3503013,POINT (-73.98011721781737 40.64259154292184),989767.861656,173390.4305,Active
Strada,3503028,POINT (-73.97960616112175 40.643103485410485),989909.646477,173576.977699,Active
Strada,3503027,POINT (-73.98021500662821 40.64630848338329),989740.417485,174744.607254,Active
Strada,3503034,POINT (-73.9784113766012 40.64342593831024),990241.19109,173694.535535,Active
Strada,3503033,POINT (-73.97832023400576 40.643501845655145),990266.477785,173722.196897,Active
Strada,3503032,POINT (-73.97973494942748 40.64491820893925),989873.75252,174238.122702,Active
Strada,3503031,POINT (-73.9794490784124 40.643396443752664),989953.214632,173683.720596,Active
Strada,3503012,POINT (-73.978831428489 40.64313291032396),990124.645719,173587.749003,Active
Strada,3503011,POINT (-73.97802550409004 40.64347008336911),990348.272897,173710.645411,Active
Strada,3503010,POINT (-73.97708257882124 40.64386743848358),990609.911809,173855.479767,Active
